406,Disaster Assistance Recoupment Fairness Act of 2015,2015-02-05,2015-02-06,"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management."
407,Large Capacity Ammunition Feeding Device Act of 2015,2015-02-05,2015-03-16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
408,Empowering Jobs Act of 2015,2015-02-05,2015-12-18,Became Public Law No: 114-113.
409,Military Sex Offender Reporting Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on Armed Services.
41,Veterans Travel Tax Relief Act of 2015,2015-01-07,2015-01-07,Read twice and referred to the Committee on Finance.
410,Building upon Unique Indian Learning and Development Act,2015-02-09,2015-11-18,Committee on Indian Affairs. Hearings held. Hearings printed: S.Hrg. 114-192.
411,Natural Gas Gathering Enhancement Act,2015-02-09,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
412,Success Act,2015-02-09,2015-02-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
413,Government Settlement Transparency and Reform Act,2015-02-09,2015-02-09,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S860)
414,California Desert Conservation and Recreation Act of 2015,2015-02-09,2015-10-08,"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held. With printed Hearing: S.Hrg. 114-490."
415,IDEA MOE Adjustment Act,2015-02-09,2015-02-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
416,Pregnant and Parenting Students Access to Education Act of 2015,2015-02-09,2015-02-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
417,Rural Spectrum Accessibility Act of 2015,2015-02-09,2015-07-17,Referred to the Subcommittee on Communications and Technology.
418,Promoting Health as Youth Skills in Classrooms and Life Act,2015-02-09,2015-02-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
419,STEM 2 Act,2015-02-09,2015-02-09,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
42,Stopping Illegal Obamacare Subsidies Act,2015-01-07,2015-01-07,Read twice and referred to the Committee on Finance.
420,Protecting Volunteer Firefighters and Emergency Responders Act,2015-02-10,2015-05-22,Became Public Law No: 114-17.
421,"S. 421, Federal Communications Commission Process Reform Act of 2015",2015-02-10,2015-11-17,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation."
422,"A bill to amend title 31, United States Code, to clarify the use of credentials by enrolled agents.",2015-02-10,2015-02-10,Read twice and referred to the Committee on Finance.
423,Privacy Notice Modernization Act of 2015,2015-02-10,2015-04-14,"Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
424,Wi-Fi Innovation Act,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
425,"Veterans Homeless Programs, Caregiver Services, and Other Improvements Act of 2015",2015-02-10,2016-12-07,Placed on Senate Legislative Calendar under General Orders. Calendar No. 716.
426,Small Business Regulatory Flexibility Improvements Act of 2015,2015-02-10,2015-02-09,Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
427,DRIVE LESS Act,2015-02-10,2015-07-16,Referred to the House Committee on Oversight and Government Reform.
428,Stabilize Medicaid and CHIP Coverage Act of 2015,2015-02-10,2015-02-06,Referred to the Subcommittee on Health.
429,Family-Based Foster Care Services Act,2015-02-10,2015-02-10,Read twice and referred to the Committee on Finance.
43,Ethical Stem Cell Research Tax Credit Act of 2015,2015-01-07,2015-01-07,Read twice and referred to the Committee on Finance.
430,Protecting Children from Electronic Cigarette Advertising Act of 2015,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
431,Internet Tax Freedom Forever Act,2015-02-10,2015-06-10,Received in the Senate and Read twice and referred to the Committee on Finance.
432,Small Business Fairness in Health Care Act,2015-02-10,2015-02-10,Read twice and referred to the Committee on Finance.
433,Currency Undervaluation Investigation Act,2015-02-10,2015-05-13,By Senator Hatch from Committee on Finance filed written report. Report No. 114-45.
434,"Security Clearance Accountability, Reform, and Enhancement Act of 2015",2015-02-10,2016-11-18,Referred to the House Committee on Oversight and Government Reform.
435,State Marriage Defense Act of 2015,2015-02-10,2015-03-16,Referred to the Subcommittee on the Constitution and Civil Justice.
436,SAFE PLAY Act,2015-02-10,2015-04-29,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
437,Improved National Monument Designation Process Act,2015-02-10,2016-09-22,Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 114-509.
438,"S. 438, IRRIGATE Act",2015-02-10,2016-09-15,Placed on Senate Legislative Calendar under General Orders. Calendar No. 631.
439,Student Non-Discrimination Act of 2015,2015-02-10,2015-04-29,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
44,"A bill to provide for the expedited processing of unaccompanied alien children illegally entering the United States, and for other purposes.",2015-01-07,2015-01-07,Read twice and referred to the Committee on the Judiciary.
440,Veterinary Medicine Loan Repayment Program Enhancement Act,2015-02-10,2015-02-10,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S902-903)
441,Traditional Cigar Manufacturing and Small Business Jobs Preservation Act of 2015,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
442,Innovation Inspiration School Grant Program Act,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
443,A bill to prohibit the long-term storage of rail cars on certain railroad tracks unless the Surface Transportation Board has approved the rail carrier's rail car storage plan.,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
444,Supporting Afterschool STEM Act,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
445,Simplifying Access to Student Loan Information Act of 2015,2015-02-10,2015-02-10,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
446,Right Start Child Care and Education Act of 2015,2015-02-11,2015-06-09,Referred to the House Committee on Ways and Means.
447,Jury ACCESS Act,2015-02-11,2015-02-11,Read twice and referred to the Committee on the Judiciary.
448,Veterans TRICARE Choice Act,2015-02-11,2015-11-23,Referred to the Subcommittee on Military Personnel.
449,A bill to reduce recidivism and increase public safety.,2015-02-11,2015-02-11,Read twice and referred to the Committee on the Judiciary. (text of measure as introduced: CR S939-944)
45,Birthright Citizenship Act of 2015,2015-01-07,2015-02-02,Referred to the Subcommittee on Immigration and Border Security.
450,Tobacco Tax Equity Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Finance. (text of measure as introduced CR S927-928)
451,Enhancing Education Through Technology Act of 2015,2015-02-11,2016-03-23,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
452,Defense of Ukraine Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Foreign Relations. (Sponsor introductory remarks on measure: CR S928-929; text of measure as introduced: CR S929)
453,Veteran Emergency Medical Technician Support Act of 2015,2015-02-11,2015-02-11,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
454,ExaSCALE Computing Leadership Act of 2015,2015-02-11,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
455,Innovators Job Creation Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Finance.
456,Cyber Threat Sharing Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
457,Civil Rights Voting Restoration Act of 2015,2015-02-11,2015-03-18,Read twice and referred to the Committee on the Judiciary.
458,Emergency Port of Entry Personnel and Infrastructure Funding Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (text of measure as introduced: CR S929-931)
459,Provider Tax Administrative Simplification Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Finance.
46,"A bill to reduce the amount of financial assistance provided to the Government of Mexico in response to the illegal border crossings from Mexico into the United States, which serve to dissipate the political discontent with the higher unemployment rate within Mexico.",2015-01-07,2015-01-07,Read twice and referred to the Committee on Foreign Relations.
460,Drinking Water Protection Act,2015-02-11,2015-08-07,Became Public Law No: 114-45.
461,Cross-Border Trade Enhancement Act of 2016,2015-02-11,2016-11-29,Amendment SA 5115 agreed to in Senate by Unanimous Consent.
462,Safe and Secure Drinking Water Protection Act of 2015,2015-02-11,2015-02-11,Read twice and referred to the Committee on Environment and Public Works.
463,A bill to amend the Federal Crop Insurance Act to prohibit the paying of premium subsidies on policies based on the actual market price of an agricultural commodity at the time of harvest.,2015-02-11,2015-02-11,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
464,Native Hawaiian Education Reauthorization Act of 2015,2015-02-11,2015-02-11,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
465,Thomasina E. Jordan Indian Tribes of Virginia Federal Recognition Act of 2015,2015-02-11,2015-09-10,Placed on Senate Legislative Calendar under General Orders. Calendar No. 221.
466,Quality Care for Moms and Babies Act,2015-02-11,2015-07-30,Placed on Senate Legislative Calendar under General Orders. Calendar No. 179.
467,CORRECTIONS Act,2015-02-11,2015-02-11,Read twice and referred to the Committee on the Judiciary.
468,Sage-Grouse and Mule Deer Habitat Conservation and Restoration Act of 2015,2015-02-11,2015-04-14,"Referred to the Committee on Natural Resources, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
469,Women Veterans and Families Health Services Act of 2015,2015-02-11,2015-04-07,Referred to the Subcommittee on Health.
47,"A bill to prohibit the implementation of any program that grants temporary legal status to, or adjusts the status of, any individual who is unlawfully present in the United States until the Secretary of Homeland Security certifies that the US-VISIT system has been fully implemented at every land, sea, and air port of entry.",2015-01-07,2015-01-07,Read twice and referred to the Committee on the Judiciary.
470,Safeguarding Classrooms Hurt by ObamaCare's Obligatory Levies,2015-02-12,2015-02-12,Read twice and referred to the Committee on Finance.
